@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1,16-17-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute jialiaoliang numeric
@attribute jialiaocishu numeric
@attribute gongzuoshidianya numeric
@attribute zaosheng numeric
@attribute yangjixingchengri numeric
@attribute yangjixingchengdunlv numeric
@attribute dianjiewendu numeric
@attribute fenzibi numeric
@attribute alfjialiaoshiji numeric
@attribute lvshuiping numeric
@attribute dianjiezhishuiping numeric
@attribute fehanliang numeric
@attribute sihanliang numeric
@attribute shijichulvliang numeric

@data
0.507165,0.476793,0.106965,0.121212,0.914089,0.454545,0.297297,0.943262,0.243902,0.766667,0.74026,0.210667,0.166667,0.965517
0.574455,0.540084,0.470149,0.333333,0.907216,0.545455,0.459459,0.914894,0.317073,0.7,0.78355,0.106667,0.333333,1
0.477882,0.449367,0.507463,0.454545,0.890034,0.727273,0.513514,0.929078,0.317073,0.633333,0.74026,0.128,0.166667,0.965517
0.65109,0.64135,0.067164,0.30303,0.900344,0.545455,0.378378,0.914894,0,0.766667,0.65368,0.176,0.166667,0.965517
0.646106,0.607595,0.557214,0.424242,0.917526,0.727273,0.351351,0.921986,0.317073,0.7,0.78355,0.114667,0.166667,0.965517
0.558879,0.554852,0.524876,0.363636,0.886598,0.681818,0.405405,0.921986,0.170732,0.7,0.65368,0.085333,0.166667,1
0.549533,0.516878,0.380597,0.30303,0.910653,0.727273,0.297297,0.914894,0.170732,0.733333,0.69697,0.104,0.166667,1
0.579439,0.57384,0.350746,0.333333,0.910653,0.772727,0.378378,0.929078,0.365854,0.666667,0.65368,0.101333,0.166667,0.965517
0.408723,0.383966,0.529851,0.272727,0.917526,0.772727,0.513514,0.879433,0.317073,0.7,0.78355,0.112,0.166667,1
0.599377,0.592827,0.281095,0.30303,0.869416,0.727273,0.432432,0.879433,0.121951,0.733333,0.69697,0.146667,0.166667,0.965517
0.553894,0.624473,0.320895,0.727273,0.879725,0.772727,0.459459,0.879433,0.365854,0.333333,0.69697,0.106667,0.166667,1
0.533956,0.50211,0.574627,0.242424,0.914089,0.5,0.324324,0.921986,0.560976,0.233333,0.65368,0.192,0.166667,1
0.678505,0.618143,0.343284,0.30303,0.896907,0.090909,0.513514,0.93617,0.560976,0.6,0.74026,0.077333,0.166667,1
0.727103,0.71308,0.236318,0.181818,0.907216,0.454545,0.513514,0.943262,0.756098,0.133333,0.69697,0.074667,0.166667,1
0.492835,0.419831,0.57214,0.30303,0.917526,0.727273,0.594595,0.93617,0.634146,0.5,0.65368,0.125333,0.166667,1
0.613084,0.630802,0.487562,0.181818,0.900344,0.818182,0.351351,0.93617,0.243902,0.5,0.65368,0.184,0.166667,1
0.460436,0.411392,0.159204,0.151515,0.900344,0.772727,0.378378,0.843972,0.170732,0.366667,0.61039,0.114667,0.166667,1
0.516511,0.556962,0.604478,0.333333,0.910653,0.772727,0.459459,0.851064,0.317073,0.466667,0.69697,0.088,0,1
0.460436,0.411392,0.18408,0.545455,0.907216,0.5,0.432432,0.851064,0.121951,0.6,0.65368,0.090667,0.166667,1
0.49595,0.495781,0.579602,0.272727,0.90378,0.318182,0.459459,0.93617,0.170732,0.6,0.69697,0.170667,0.166667,0.965517
0.406231,0.381857,0.099502,0.090909,0.910653,0.772727,0.756757,0.950355,0.170732,0.766667,0.69697,0.186667,0.166667,1
0.368224,0.375527,0.554727,0.212121,0.945017,0.772727,0.297297,0.907801,0.170732,0.8,0.78355,0.16,0.166667,1
0.408723,0.383966,0.253731,0.393939,0.876289,0.409091,0.459459,0.921986,0.487805,0.7,0.61039,0.237333,0.166667,0.965517
0.56324,0.512658,0.248756,0.212121,0.896907,0.363636,0.432432,0.87234,0.243902,0.7,0.69697,0.173333,0.166667,1
0.549533,0.516878,0.263681,0.151515,0.896907,0.818182,0.297297,0.914894,0.317073,0.7,0.78355,0.205333,0.166667,1
0.325234,0.305907,0.407961,0.363636,0.886598,0.5,0.567568,0.900709,0.487805,0.666667,0.69697,0.186667,0.333333,0.965517
0.546417,0.561181,0.191543,0.181818,0.910653,0.727273,0.378378,0.907801,0.317073,0.666667,0.74026,0.144,0.333333,1
0.621807,0.584388,0.388059,0.090909,0.917526,0.772727,0.513514,0.900709,0.682927,0.633333,0.52381,0.128,0.166667,1
0.471651,0.472574,0.169154,0.363636,0.914089,0.545455,0.378378,0.879433,0.317073,0.633333,0.74026,0.144,0.166667,1
0.455452,0.42827,0.395523,0.151515,0.893471,0.5,0.513514,0.886525,0.243902,0.766667,0.69697,0.176,0.166667,0.965517
0.624299,0.616034,0.169154,0.757576,0.90378,0.772727,0.162162,0.822695,0,0.7,0.78355,0.194667,0.166667,1
0.700312,0.658228,0.31592,0.333333,0.893471,0.454545,0.540541,0.886525,0.317073,0.866667,0.69697,0.162667,0.166667,1
0.482866,0.5,0.552238,0.151515,0.896907,0.772727,0.405405,0.914894,0.487805,0.766667,0.74026,0.205333,0.166667,1
0.576947,0.57173,0.497512,0.242424,0.917526,0.818182,0.351351,0.886525,0.170732,0.6,0.78355,0.229333,0.166667,1
0.522741,0.491561,0.164179,0.121212,0.907216,0.727273,0.432432,0.886525,0.317073,0.766667,0.69697,0.194667,0.166667,0.965517
0.558879,0.525316,0.373134,0.090909,0.907216,0.5,0.432432,0.886525,0.170732,0.666667,0.74026,0.072,0.166667,1
0.500935,0.5,0.166667,0.121212,0.896907,0.727273,0.378378,0.886525,0.243902,0.7,0.78355,0.192,0.166667,0.965517
0.523364,0.521097,0.149254,0.151515,0.890034,0.727273,0.27027,0.787234,0,0.633333,0.69697,0.149333,0.166667,0.965517
0.592523,0.556962,0.211443,0.606061,0.896907,0.363636,0.243243,0.87234,0.121951,0.633333,0.69697,0.256,0.333333,1
0.547664,0.514768,0.539801,0.212121,0.917526,0.818182,0.351351,0.914894,0.317073,0.633333,0.78355,0.082667,0.166667,1
0.424299,0.398734,0.21393,0.30303,0.90378,0.545455,0.567568,0.879433,0.317073,0.6,0.69697,0.216,0.166667,0.965517
0.515888,0.485232,0.450249,0.30303,0.893471,0.772727,0.324324,0.914894,0.243902,0.633333,0.69697,0.192,0.166667,1
0.588162,0.582278,0.149254,0.151515,0.890034,0.363636,0.486486,0.865248,0.243902,0.566667,0.61039,0.157333,0.166667,0.965517
0.675389,0.664557,0.129353,0.454545,0.890034,0.772727,0.378378,0.879433,0.04878,0.633333,0.78355,0.165333,0.166667,0.965517
0.54081,0.508439,0.134329,0.515152,0.910653,0.545455,0.324324,0.822695,0,0.766667,0.74026,0.138667,0.166667,1
0.43676,0.396624,0.343284,0.151515,0.862543,0.454545,0.405405,0.943262,0.487805,0.7,0.74026,0.072,0.166667,1
0.568224,0.563291,0.375622,0.545455,0.872852,0.5,0.378378,0.921986,0.121951,0.566667,0.78355,0.077333,0.166667,1
0.477882,0.449367,0.19403,0.181818,0.907216,0.454545,0.243243,0.751773,0.04878,0.8,0.78355,0.109333,0.166667,1
0.599377,0.592827,0.532338,0.333333,0.890034,0.727273,0.432432,0.929078,0.170732,0.633333,0.393939,0.077333,0.166667,1
0.675389,0.635021,0.619402,0.575758,0.917526,0.727273,0.378378,0.893617,0.243902,0.666667,0.78355,0.08,0.166667,1
0.661682,0.622363,0.455223,0.272727,0.90378,0.454545,0.513514,0.900709,0.170732,0.666667,0.52381,0.074667,0,1
0.485358,0.50211,0.445274,0.363636,0.917526,0.454545,0.324324,0.914894,0.243902,0.666667,0.87013,0.125333,0.166667,0.965517
0.565109,0.609705,0.554727,0.30303,0.893471,0.727273,0.513514,0.914894,0.439024,0.7,0.69697,0.112,0.166667,0.965517
0.500312,0.476793,0.236318,0.242424,0.800687,0.454545,0.513514,0.886525,0.317073,0.4,0.82684,0.325333,0.166667,0.965517
0.424299,0.466245,0.208955,0.121212,0.924399,0.818182,0.513514,0.87234,0.439024,0.266667,0.69697,0.061333,0,0.965517
0.558879,0.603376,0.487562,0.333333,0.910653,0.454545,0.756757,0.886525,0.487805,0.266667,0.74026,0.026667,0,0.965517
0.545794,0.590717,0.487562,0.212121,0.893471,0.772727,0.324324,0.929078,0.365854,0.266667,0.82684,0.061333,0.166667,0.965517
0.525234,0.449367,0.524876,0.454545,0.893471,0.454545,0.189189,0.907801,0.170732,0.533333,0.78355,0.170667,0.166667,0.965517
0.629283,0.616034,0.487562,0.363636,0.917526,0.818182,0.594595,0.87234,0.439024,0.266667,0.61039,0.053333,0,0.965517
0.646729,0.658228,0.492538,0.212121,0.907216,0.636364,0.756757,0.900709,0.487805,0.466667,0.69697,0.122667,0.166667,0.965517
0.529595,0.504219,0.039801,0.181818,0.90378,0.818182,0.594595,0.858156,0.365854,0.466667,0.74026,0.181333,0.166667,0.965517
0.567601,0.533755,0.594527,0.242424,0.934708,0.772727,0.513514,0.900709,0.365854,0.666667,0.65368,0.069333,0.166667,0.965517
0.46729,0.468354,0.20398,0.242424,0.896907,0.409091,0.405405,0.851064,0.04878,0.7,0.82684,0.064,0,0.965517
0.092212,0.052743,0.20398,0.181818,0.907216,0.818182,0.405405,0.879433,0.365854,0.666667,0.87013,0.162667,0.333333,0.965517
0.587539,0.506329,0.231343,0.333333,0.896907,0.636364,0.567568,0.879433,0.317073,0.766667,0.78355,0.090667,0.333333,1
0.236137,0.251055,0.328359,0.151515,0.893471,0.727273,0.540541,0.907801,0.487805,0.766667,0.74026,0.106667,1,0.965517
0.358879,0.379747,0.176617,0.121212,0.896907,0.772727,0.432432,0.921986,0.365854,0.733333,0.74026,0.136,0.333333,0.965517
0.520872,0.518987,0.368159,0.212121,0.876289,0.727273,0.621622,0.943262,0.804878,0.9,0.82684,0.085333,0.333333,1
0.433022,0.407173,0.246268,0.666667,0.852234,0.318182,0.405405,0.865248,0.317073,0.666667,0.82684,0.085333,0.333333,0.965517
0.579439,0.57384,0.246268,0.212121,0.907216,0.681818,0.459459,0.87234,0.243902,1,0.78355,0.194667,0.333333,1
0.423676,0.472574,0.59204,0.242424,0.883162,0.318182,0.432432,0.93617,0.365854,0.633333,0.87013,0.082667,0.166667,0.965517
0.596885,0.590717,0.554727,0.212121,0.886598,0.5,0.540541,0.93617,0.487805,0.7,0.74026,0.056,0.166667,0.965517
0.509657,0.478903,0.355721,0.121212,0.900344,0.727273,0.459459,0.921986,0.365854,0.766667,0.65368,0.112,0.333333,1
0.505296,0.504219,0.385572,0.090909,0.872852,0.681818,0.432432,0.921986,0.243902,0.766667,0.61039,0.101333,0.333333,0.965517
0.527726,0.525316,0.502487,0.212121,0.910653,0.409091,0.405405,0.893617,0.243902,0.7,0.82684,0.064,0.333333,0.965517
0.386293,0.392405,0.375622,0.151515,0.924399,0.772727,0.486486,0.921986,0.804878,0.633333,0.78355,0.026667,0.166667,1
0.435514,0.409283,0.186567,0.151515,0.90378,0.727273,0.378378,0.900709,0.317073,0.833333,0.82684,0.152,0.333333,1
0.633022,0.594937,0.206467,0.121212,0.883162,0.681818,0.540541,0.879433,0.317073,0.666667,0.69697,0.130667,0.333333,0.965517
0.527103,0.495781,0.179104,0.424242,0.890034,0.681818,0.513514,0.886525,0.243902,0.866667,0.69697,0.045333,0.166667,1
0.561371,0.556962,0.507463,0.212121,0.876289,0.045455,0.486486,0.921986,0.439024,0.6,0.74026,0.08,0.333333,0.965517
0.444237,0.417722,0.174129,0.454545,0.900344,0.363636,0.432432,0.858156,0.121951,0.6,0.78355,0.144,0.333333,0.965517
0.42866,0.432489,0.393035,0.272727,0.876289,0.409091,0.405405,0.907801,0.243902,0.633333,0.74026,0.125333,0.333333,1
0.431153,0.405063,0.176617,0.090909,0.907216,0.318182,0.486486,0.900709,0.439024,0.766667,0.65368,0.08,0.166667,1
0.552025,0.518987,0.156716,0.727273,0.865979,0.681818,0.378378,0.836879,0,0.833333,0.5671,0.192,0.166667,1
0.390654,0.396624,0.089552,0.181818,0.900344,0.772727,0.513514,0.907801,0.243902,0.733333,0.78355,0.224,0.166667,0.965517
0.350156,0.329114,0.39801,0.212121,0.896907,0.772727,0.378378,0.93617,0.487805,0.733333,0.78355,0.056,0.166667,1
0.414953,0.390295,0.395523,0.272727,0.893471,0.5,0.405405,0.914894,0.170732,0.633333,0.5671,0.128,0.166667,0.965517
0.711526,0.698312,0.57214,0.272727,0.872852,0.636364,0.432432,0.921986,0.243902,0.633333,0.69697,0.066667,0.166667,0.965517
0.408723,0.383966,0.587064,0.30303,0.90378,0.545455,0.459459,0.929078,0.365854,0.666667,0.65368,0.072,0.166667,0.965517
0.704673,0.662447,0.360697,0.363636,0.917526,0.727273,0.486486,0.929078,0.439024,0.7,0.78355,0.058667,0.166667,1
0.54081,0.537975,0.338308,0.272727,0.900344,0.5,0.513514,0.921986,0.365854,0.7,0.61039,0.045333,0.166667,1
0.413084,0.388186,0.502487,0.212121,0.910653,0.727273,0.540541,0.985816,0.682927,0.533333,0.78355,0.08,0.333333,0.965517
0.46729,0.468354,0.241294,0.181818,0.876289,0.636364,0.378378,0.900709,0.170732,0.733333,0.65368,0.133333,0.166667,0.965517
0.566978,0.637131,0.243781,0.181818,0.886598,0.727273,0.459459,0.900709,0.560976,0.366667,0.5671,0.096,0.166667,1
0.581308,0.575949,0.517413,0.181818,0.879725,0.772727,0.432432,0.93617,0.365854,0.233333,0.65368,0.178667,0.166667,1
0.642991,0.556962,0.465174,0.545455,0.900344,0.681818,0.459459,0.900709,0.634146,0.666667,0.69697,0.021333,0.166667,1
0.504673,0.521097,0.485074,0.272727,0.893471,0.5,0.513514,0.93617,0.756098,0.166667,0.61039,0.026667,0,1
0.715888,0.702532,0.226368,0.30303,0.876289,0.727273,0.594595,0.907801,0.682927,0.4,0.78355,0.024,0,1
0.492835,0.419831,0.537313,0.484848,0.890034,0.409091,0.378378,0.929078,0.487805,0.5,0.5671,0.114667,0.166667,1
0.482866,0.506329,0.410448,0.242424,0.896907,0.772727,0.540541,0.929078,0.95122,0.333333,0.78355,0.090667,0.166667,1
0.344548,0.303797,0.221393,0.151515,0.931271,0.545455,0.459459,0.886525,0.439024,0.233333,0.69697,0.128,0.166667,1
0.519626,0.590717,0.624378,0.484848,0.907216,0.363636,0.567568,0.914894,0.682927,0.5,0.69697,0.088,0.166667,1
0.497196,0.445148,0.124378,0.333333,0.907216,0.772727,0.405405,0.829787,0.121951,0.633333,0.65368,0.296,0.166667,1
0.469159,0.440928,0.119403,0.121212,0.914089,0.5,0.702703,0.914894,0.243902,0.766667,0.5671,0.192,0.166667,1
0.439875,0.413502,0.206467,0.151515,0.907216,0.772727,0.648649,0.914894,0.487805,0.733333,0.61039,0.146667,0.166667,1
0.823676,0.751055,0.266169,0.181818,0.890034,0.5,0.594595,0.900709,0.439024,0.7,0.78355,0.096,0.333333,0.965517
0.576947,0.542194,0.216418,0.151515,0.900344,0.772727,0.459459,0.893617,0.439024,0.633333,0.69697,0.424,0.166667,0.965517
0.465421,0.483122,0.146766,0.121212,0.883162,0.772727,0.513514,0.921986,0.365854,0.666667,0.74026,0.106667,0.333333,0.965517
0.49595,0.466245,0.238806,0.121212,0.883162,0.727273,0.621622,0.914894,0.487805,0.766667,0.61039,0.109333,0.333333,1
0.357009,0.364979,0.432836,0.333333,0.907216,0.727273,0.486486,0.921986,0.487805,0.866667,0.74026,0.082667,0.333333,1
0.690966,0.649789,0.39801,0.333333,0.879725,0.681818,0.378378,0.900709,0.317073,0.866667,0.74026,0.24,0.333333,0.965517
0.738318,0.746835,0.557214,0.242424,0.900344,0.727273,0.486486,0.921986,0.756098,0.7,0.69697,0.128,0.166667,1
0.54081,0.508439,0.614428,0.242424,0.869416,0.681818,0.486486,0.943262,0.560976,0.7,0.78355,0.096,0.166667,1
0.713396,0.670886,0.353234,0.181818,0.876289,0.727273,0.567568,0.865248,0.365854,0.733333,0.78355,0.157333,0.333333,1
0.617445,0.609705,0.37811,0.151515,0.879725,0.5,0.459459,0.914894,0.365854,0.666667,0.78355,0.090667,0.333333,0.965517
0.626168,0.588608,0.512438,0.181818,0.896907,0.727273,0.540541,0.964539,0.682927,0.733333,0.74026,0.082667,0.166667,1
0.435514,0.438819,0.271144,0.363636,0.890034,0.727273,0.432432,0.900709,0.365854,0.766667,0.74026,0.085333,0.166667,1
0.51838,0.516878,0.340795,0.151515,0.886598,0.545455,0.459459,0.914894,0.317073,0.7,0.69697,0.042667,0.166667,1
0.58567,0.550633,0.199005,0.151515,0.893471,0.727273,0.567568,0.87234,0.487805,0.733333,0.69697,0.146667,0.333333,0.965517
0.624299,0.616034,0.141791,0.272727,0.879725,0.318182,0.459459,0.865248,0.243902,0.8,0.82684,0.181333,0.333333,0.965517
0.596885,0.590717,0.383085,0.121212,0.893471,0.681818,0.594595,0.921986,0.439024,0.733333,0.5671,0.066667,0.166667,1
0.504673,0.474684,0.159204,0.090909,0.907216,0.727273,0.648649,0.879433,0.365854,0.766667,0.74026,0.066667,0.166667,1
0.619315,0.611814,0.019901,0.121212,0.872852,0.681818,0.513514,0.886525,0.243902,0.7,0.61039,0.2,0.166667,1
0.411215,0.415612,0.345771,0.090909,0.893471,0.727273,0.405405,0.879433,0.317073,0.7,0.74026,0.101333,0.166667,1
0.556386,0.523207,0.30597,0.333333,0.90378,0.727273,0.189189,0.886525,0.121951,0.666667,0.78355,0.090667,0.166667,1
0.659813,0.649789,0.09204,0.242424,0.920962,0.772727,0.351351,0.893617,0.439024,0.733333,0.69697,0.504,0.166667,0.965517
0.616822,0.580169,0.644278,0.424242,0.914089,0.5,0.594595,0.943262,0.439024,0.766667,0.480519,0.210667,0.166667,1
0.637383,0.599156,0.350746,0.212121,0.914089,0.545455,0.432432,0.943262,0.365854,0.633333,0.74026,0.093333,0.166667,1
0.682243,0.670886,0.333333,0.424242,0.876289,0.727273,0.459459,0.921986,0.365854,0.6,0.69697,0.256,0.166667,0.965517
0.601246,0.565401,0.487562,0.424242,0.907216,0.772727,0.432432,0.921986,0.439024,0.633333,0.74026,0.165333,0.333333,0.965517
0.641745,0.603376,0.208955,0.272727,0.90378,0.545455,0.189189,0.900709,0.317073,0.7,0.61039,0.096,0.166667,1
0.545171,0.489451,0.199005,0.212121,0.900344,0.863636,0.378378,0.865248,0.365854,0.4,0.74026,0.24,0.166667,1
0.710903,0.778481,0.291045,0.515152,0.879725,0.727273,0.243243,0.893617,0.365854,0.4,0.69697,0.085333,0.166667,1
0.68785,0.626582,0.338308,0.333333,0.900344,0.772727,0.513514,0.907801,0.756098,0.6,0.74026,0.061333,0.166667,1
0.665421,0.706751,0.504974,0.484848,0.890034,0.727273,0.486486,0.893617,0.487805,0.3,0.65368,0.026667,0,1
0.877259,0.85443,0.310946,0.515152,0.883162,0.772727,0.540541,0.865248,0.560976,0.4,0.78355,0.072,0.166667,1
0.823053,0.721519,0.549751,0.575758,0.896907,0.818182,0.324324,0.879433,0.365854,0.466667,0.78355,0.064,0.166667,1
0.531464,0.552743,0.50995,0.69697,0.907216,0.772727,0.540541,0.879433,0.365854,0.433333,0.69697,0.136,0.166667,1
0.522118,0.468354,0.089552,0.212121,0.896907,0.818182,0.486486,0.907801,0.682927,0.166667,0.61039,0.168,0.166667,1
0.826791,0.892405,0.679104,0.242424,0.890034,0.681818,0.513514,0.893617,0.560976,0.566667,0.65368,0.12,0.166667,1
0.581931,0.552743,0.10199,0.151515,0.890034,0.772727,0.486486,0.879433,0.243902,0.6,0.69697,0.261333,0.333333,1
0.553894,0.504219,0.181592,0.242424,0.90378,0.727273,0.459459,0.87234,0.317073,0.8,0.78355,0.165333,0.166667,1
0.740187,0.748945,0.221393,0.363636,0.890034,0.727273,0.540541,0.886525,0.317073,0.633333,0.74026,0.213333,0.166667,0.965517
0.525234,0.523207,0.340795,0.454545,0.907216,0.772727,0.459459,0.893617,0.365854,0.833333,0.65368,0.082667,0.166667,1
0.310903,0.253165,0.601989,0.727273,0.920962,0.772727,0.783784,0.893617,0.243902,0.633333,0.437229,0.205333,0.333333,0.965517
0.525234,0.493671,0.37811,0.212121,0.896907,0.727273,0.513514,0.929078,0.682927,0.7,0.74026,0.138667,0.166667,1
0.462305,0.434599,0.221393,0.606061,0.900344,0.772727,0.432432,0.900709,0.243902,0.766667,0.74026,0.12,0.333333,1
0.208723,0.196203,0.410448,0.151515,0.914089,0.818182,0.621622,0.893617,0.365854,0.766667,0.74026,0.138667,0.166667,1
0.534579,0.531646,0.166667,0.393939,0.907216,0.409091,0.27027,0.829787,0.121951,0.733333,0.82684,0.149333,0.166667,1
0.664174,0.624473,0.246268,0.363636,0.893471,0.5,0.540541,0.900709,0.439024,0.766667,0.78355,0.154667,0.166667,0.965517
0.650467,0.691983,0.504974,0.272727,0.876289,0.681818,0.378378,0.914894,0.243902,0.633333,0.82684,0.136,0.333333,0.965517
0.567601,0.611814,0.557214,0.30303,0.896907,0.681818,0.27027,0.907801,0.121951,0.766667,0.65368,0.277333,0.166667,1
0.421807,0.396624,0.353234,0.121212,0.896907,0.590909,0.324324,0.914894,0.317073,0.6,0.78355,0.170667,0.333333,1
0.605607,0.56962,0.395523,0.272727,0.886598,0.681818,0.351351,0.893617,0.170732,0.666667,0.78355,0.136,0.166667,0.965517
0.42866,0.402954,0.527363,0.30303,0.883162,0.727273,0.297297,0.900709,0.317073,0.7,0.78355,0.149333,0.166667,0.965517
0.357009,0.335443,0.179104,0.151515,0.907216,0.772727,0.432432,0.886525,0.365854,0.7,0.69697,0.056,0.166667,0.965517
0.527103,0.495781,0.343284,0.151515,0.886598,0.5,0.432432,0.914894,0.365854,0.666667,0.74026,0.066667,0.166667,0.965517
0.42243,0.42616,0.218906,0.333333,0.893471,0.727273,0.459459,0.907801,0.317073,0.633333,0.74026,0.149333,0.166667,0.965517
0.433022,0.407173,0.206467,0.212121,0.890034,0.318182,0.243243,0.815603,0.121951,0.666667,0.78355,0.152,0.166667,0.965517
0.498442,0.49789,0.20398,0.393939,0.893471,0.772727,0.378378,0.893617,0.170732,0.7,0.82684,0.24,0.333333,0.965517
0.605607,0.56962,0.542289,0.212121,0.90378,0.681818,0.243243,0.93617,0.243902,0.7,0.74026,0.061333,0.166667,0.965517
0.456075,0.457806,0.189055,0.151515,0.90378,0.727273,0.513514,0.879433,0.365854,0.7,0.69697,0.226667,0.166667,0.965517
0.556386,0.523207,0.564676,0.333333,0.910653,0.772727,0.351351,0.914894,0.243902,0.633333,0.5671,0.165333,0.166667,0.965517
0.601869,0.594937,0.124378,0.090909,0.883162,0.727273,0.432432,0.868794,0.121951,0.566667,0.69697,0.181333,0.166667,0.965517
0.686604,0.675105,0.144279,0.333333,0.079038,0.409091,0.513514,0.893617,0.317073,0.633333,0.78355,0.104,0.166667,1
0.433022,0.407173,0.106965,0.090909,0.924399,0.5,0.378378,0.829787,0.121951,0.766667,0.82684,0.122667,0.166667,1
0.549533,0.5,0.450249,0.212121,0.879725,0.681818,0.432432,0.914894,0.243902,0.666667,0.74026,0.085333,0.166667,1
0.71215,0.620253,0.646766,0.666667,0.879725,0.681818,0.432432,0.865248,0.121951,0.633333,0.52381,0.074667,0.166667,0.965517
0.783178,0.736287,0.440299,0.727273,0.917526,0.727273,0.432432,0.93617,0,0.7,0.78355,0.066667,0.166667,1
0.664174,0.624473,0.251244,0.212121,0.900344,0.5,0.216216,0.780142,0,0.733333,0.74026,0.117333,0.166667,1
0.662305,0.651899,0.557214,0.272727,0.900344,0.454545,0.378378,0.77305,0.243902,0.7,0.61039,0.082667,0.166667,1
0.668536,0.628692,0.634328,0.393939,0.890034,0.727273,0.324324,0.893617,0.121951,0.766667,0.78355,0.096,0.166667,1
0.738318,0.723629,0.37811,0.242424,0.886598,0.727273,0.486486,0.914894,0.365854,0.7,0.74026,0.069333,0.166667,0.965517
0.337072,0.35865,0.395523,0.272727,0.900344,0.772727,0.405405,0.93617,0.170732,0.733333,0.78355,0.168,0.166667,1
0.529595,0.527426,0.256219,0.272727,0.886598,0.409091,0.351351,0.87234,0.121951,0.733333,0.74026,0.149333,0.166667,0.965517
0.551402,0.495781,0.452736,0.454545,0.934708,0.772727,0.351351,0.829787,0.170732,0.333333,0.74026,0.354667,0.166667,0.965517
0.565732,0.605485,0.276119,0.242424,0.927835,0.772727,0.540541,0.914894,0.439024,0.3,0.69697,0.074667,0.166667,1
0.670405,0.681435,0.455223,0.424242,0.872852,0.590909,0.513514,0.929078,0.682927,0.366667,0.69697,0.050667,0.166667,0.965517
0.337072,0.35865,0.584577,0.606061,0.910653,0.5,0.567568,0.851064,0.317073,0.333333,0.65368,0.072,0.166667,1
0.690343,0.628692,0.5199,0.363636,0.90378,0.454545,0.486486,0.929078,0.365854,0.466667,0.74026,0.114667,0.166667,1
0.675389,0.660338,0.522389,0.393939,0.883162,0.727273,0.378378,0.900709,0.365854,0.366667,0.65368,0.045333,0.166667,1
0.631776,0.599156,0.248756,0.272727,0.910653,0.772727,0.405405,0.921986,0.243902,0.2,0.69697,0.069333,0.166667,1
0.649844,0.71519,0.547263,0.181818,0.896907,0.636364,0.459459,0.865248,0.439024,0.433333,0.61039,0.106667,0.166667,1
